date,ticker,last_price,rsi_14,sma_50,sma_200,chg_pct_5d,chg_pct_1mo,signal
2026-03-12,AMD,204.83,48.4,216.92,189.99,1.37,-5.17,CAUTION
2026-03-12,AMZN,212.65,46.9,224.25,224.64,-1.92,1.88,CAUTION
2026-03-12,ASML,1386.68,49.4,1357.58,1002.61,-0.91,-2.87,WATCH
2026-03-12,C6L.SI,6.67,46.7,6.62,6.56,-0.15,-1.91,WATCH
2026-03-12,CL=F,92.9,72.7,65.94,63.61,14.68,45.25,HOLD
2026-03-12,COHR,251.41,52.8,220.42,142.23,-8.53,3.69,WATCH
2026-03-12,D05.SI,55.19,38.2,57.6,51.72,0.13,-5.16,CAUTION
2026-03-12,DX-Y.NYB,99.47,63.9,98.07,98.39,0.15,2.76,WATCH
2026-03-12,GC=F,5161.5,55.0,4898.12,4017.85,1.9,3.15,BUY
2026-03-12,GOOG,308.42,47.0,319.48,255.48,1.71,-4.86,CAUTION
2026-03-12,INTC,47.98,55.9,45.66,33.31,5.27,-4.5,WATCH
2026-03-12,LITE,672.0,57.3,497.48,251.39,-1.29,16.43,WATCH
2026-03-12,MU,418.69,56.0,382.98,219.68,4.47,9.18,WATCH
2026-03-12,NVDA,186.03,51.4,185.7,176.89,1.64,-2.1,HOLD
2026-03-12,O39.SI,20.68,43.9,20.85,18.02,-0.77,-3.27,CAUTION
2026-03-12,PLTR,151.6,54.4,155.06,162.52,-1.04,6.08,HOLD
2026-03-12,QQQ,607.69,48.8,614.32,589.33,-0.5,-1.08,CAUTION
2026-03-12,SPY,676.33,42.8,687.31,655.57,-1.28,-2.54,CAUTION
2026-03-12,U11.SI,36.17,41.0,37.22,35.41,0.44,-6.54,CAUTION
2026-03-12,VUAA.L,130.28,44.0,132.53,126.61,-1.48,-2.78,CAUTION
2026-03-12,XLE,56.98,67.3,51.39,45.28,1.41,6.23,WATCH
2026-03-12,Z74.SI,4.97,54.0,4.74,4.31,0.2,3.97,WATCH
2026-03-12,^TNX,4.21,61.5,4.16,4.2,3.14,0.24,WATCH
2026-03-12,^VIX,24.23,56.8,18.48,17.5,14.56,39.57,WATCH
2026-03-13,AMD,197.74,44.2,216.56,190.42,-0.86,-7.41,CAUTION
2026-03-13,AMZN,209.53,43.3,223.8,224.69,-4.3,1.24,CAUTION
2026-03-13,ASML,1351.58,45.5,1363.32,1005.73,-1.23,-4.39,CAUTION
2026-03-13,C6L.SI,6.54,41.1,6.62,6.56,-1.65,-3.82,CAUTION
2026-03-13,CL=F,93.74,71.1,66.72,63.78,3.12,45.04,HOLD
2026-03-13,COHR,241.27,49.5,221.47,143.05,-4.96,5.65,WATCH
2026-03-13,D05.SI,55.31,38.9,57.58,51.78,0.56,-4.31,CAUTION
2026-03-13,DX-Y.NYB,100.04,68.2,98.11,98.39,1.06,3.31,CAUTION
2026-03-13,GC=F,5117.2,52.8,4912.15,4026.74,-0.56,0.9,BUY
2026-03-13,GOOG,303.21,42.0,319.27,256.15,0.84,-4.77,CAUTION
2026-03-13,INTC,45.25,48.7,45.84,33.44,-1.52,-3.99,CAUTION
2026-03-13,LITE,616.09,51.1,502.35,254.09,-5.34,9.79,CAUTION
2026-03-13,MU,405.35,52.1,385.2,221.24,2.09,8.6,WATCH
2026-03-13,NVDA,183.14,48.2,185.6,177.15,-0.1,-2.86,CAUTION
2026-03-13,O39.SI,20.63,43.0,20.87,18.04,-0.91,-3.24,CAUTION
2026-03-13,PLTR,153.5,56.2,154.45,162.67,0.54,10.03,HOLD
2026-03-13,QQQ,597.26,41.9,613.85,589.78,-1.91,-2.32,CAUTION
2026-03-13,SPY,666.06,35.7,686.88,656.03,-2.24,-3.77,CAUTION
2026-03-13,U11.SI,36.16,41.1,37.24,35.42,0.25,-7.09,CAUTION
2026-03-13,VUAA.L,129.1,40.1,132.42,126.77,-0.66,-2.29,CAUTION
2026-03-13,XLE,57.51,69.5,51.65,45.37,1.82,7.33,CAUTION
2026-03-13,Z74.SI,4.96,53.3,4.75,4.32,-0.8,2.9,WATCH
2026-03-13,^TNX,4.25,63.4,4.16,4.2,2.81,1.85,WATCH
2026-03-13,^VIX,25.64,57.9,18.97,17.56,-13.06,45.27,CAUTION
2026-03-16,AMD,193.39,41.8,216.13,190.82,0.5,-9.45,CAUTION
2026-03-16,AMZN,207.67,41.3,223.31,224.7,-2.6,1.76,CAUTION
2026-03-16,ASML,1345.69,44.9,1368.82,1008.7,4.09,-6.26,CAUTION
2026-03-16,C6L.SI,6.53,40.7,6.62,6.55,0.62,-4.67,CAUTION
2026-03-16,CL=F,98.95,76.1,67.65,63.99,4.41,57.46,HOLD
2026-03-16,COHR,242.76,50.0,222.58,143.85,2.99,8.53,WATCH
2026-03-16,D05.SI,55.6,42.0,57.56,51.84,2.38,-3.3,CAUTION
2026-03-16,DX-Y.NYB,98.78,57.4,98.03,98.38,0.01,2.02,WATCH
2026-03-16,GC=F,5016.1,48.1,4924.67,4034.91,-1.48,1.88,WATCH
2026-03-16,GOOG,301.46,40.5,319.01,256.79,1.13,-3.1,CAUTION
2026-03-16,INTC,45.77,50.0,46.01,33.56,5.41,-5.22,CAUTION
2026-03-16,LITE,622.5,51.8,507.38,256.81,11.47,8.43,CAUTION
2026-03-16,MU,426.13,57.1,387.87,222.89,15.08,3.85,BUY
2026-03-16,NVDA,180.25,45.2,185.45,177.37,1.37,-5.15,CAUTION
2026-03-16,O39.SI,20.7,44.6,20.89,18.07,1.17,-3.04,CAUTION
2026-03-16,PLTR,150.95,53.2,153.85,162.81,-3.95,11.25,HOLD
2026-03-16,QQQ,593.72,39.8,613.33,590.15,-1.01,-3.16,CAUTION
2026-03-16,SPY,662.29,33.5,686.38,656.41,-1.5,-4.29,CAUTION
2026-03-16,U11.SI,36.15,41.0,37.26,35.43,1.8,-7.07,CAUTION
2026-03-16,VUAA.L,128.06,37.1,132.4,126.77,-1.46,-3.07,CAUTION
2026-03-16,XLE,57.7,70.2,51.9,45.45,2.0,4.95,HOLD
2026-03-16,Z74.SI,5.02,56.7,4.76,4.32,1.41,0.8,CAUTION
2026-03-16,^TNX,4.28,67.9,4.16,4.2,3.68,2.71,CAUTION
2026-03-16,^VIX,27.19,61.7,19.0,17.57,-7.8,54.05,CAUTION
2026-03-17,AMD,196.58,44.2,215.77,191.24,-3.01,-4.55,CAUTION
2026-03-17,AMZN,211.74,47.1,222.92,224.73,-0.82,6.08,CAUTION
2026-03-17,ASML,1375.56,48.8,1374.96,1011.86,1.34,-2.23,HOLD
2026-03-17,C6L.SI,6.57,42.8,6.63,6.55,1.23,-4.09,CAUTION
2026-03-17,CL=F,97.71,70.6,68.35,64.15,17.09,55.37,HOLD
2026-03-17,COHR,247.37,51.6,223.84,144.7,-1.96,14.47,CAUTION
2026-03-17,D05.SI,56.89,52.8,57.59,51.85,4.75,-1.06,HOLD
2026-03-17,GC=F,5014.9,48.2,4938.23,4043.43,-4.11,-0.14,WATCH
2026-03-17,GOOG,304.42,44.2,318.83,257.45,-0.52,-1.53,CAUTION
2026-03-17,INTC,45.76,50.0,46.18,33.69,0.39,-1.55,CAUTION
2026-03-17,LITE,624.84,52.0,512.5,259.54,-2.47,7.09,CAUTION
2026-03-17,MU,441.8,60.4,391.0,224.62,13.48,6.72,BUY
2026-03-17,NVDA,183.22,48.8,185.39,177.61,0.32,-1.98,CAUTION
2026-03-17,O39.SI,21.02,51.0,20.89,18.07,2.74,-1.55,WATCH
2026-03-17,PLTR,152.72,55.0,153.35,162.95,-2.37,18.27,HOLD
2026-03-17,QQQ,600.38,45.3,613.05,590.57,-1.21,-0.04,CAUTION
2026-03-17,SPY,669.03,40.6,686.12,656.84,-1.36,-1.8,CAUTION
2026-03-17,U11.SI,36.76,48.6,37.27,35.43,3.52,-5.5,CAUTION
2026-03-17,VUAA.L,128.74,40.3,132.31,126.85,-0.48,-2.38,CAUTION
2026-03-17,XLE,57.9,71.1,52.16,45.54,2.81,7.26,HOLD
2026-03-17,Z74.SI,5.13,61.8,4.76,4.32,3.64,3.01,CAUTION
2026-03-17,^TNX,4.22,58.5,4.16,4.19,2.03,2.83,WATCH
2026-03-17,^VIX,23.51,52.9,19.17,17.59,-7.8,12.92,CAUTION
2026-03-18,AMD,196.31,44.0,215.23,191.65,-3.41,-5.31,CAUTION
2026-03-18,AMZN,215.2,51.4,222.7,224.78,0.41,8.25,HOLD
2026-03-18,ASML,1389.16,50.5,1379.5,1015.09,0.42,-1.24,WATCH
2026-03-18,C6L.SI,6.67,48.6,6.63,6.55,0.0,-4.17,WATCH
2026-03-18,CL=F,93.82,68.1,68.27,64.13,12.43,49.18,CAUTION
2026-03-18,COHR,245.8,51.0,224.87,145.53,-5.69,13.15,WATCH
2026-03-18,D05.SI,57.54,57.7,57.6,51.98,3.27,0.84,HOLD
2026-03-18,DX-Y.NYB,99.58,60.0,98.17,98.39,0.76,2.79,WATCH
2026-03-18,GC=F,5004.2,47.6,4938.02,4043.38,-4.31,-0.35,WATCH
2026-03-18,GOOG,309.41,49.9,318.71,258.13,0.81,1.18,CAUTION
2026-03-18,INTC,44.06,45.5,46.28,33.81,-5.81,-5.83,CAUTION
2026-03-18,LITE,649.56,54.7,517.77,262.41,-3.34,15.43,BUY
2026-03-18,MU,461.69,64.2,393.92,226.44,14.53,12.15,BUY
2026-03-18,NVDA,181.93,47.3,185.25,177.83,-1.53,-0.48,CAUTION
2026-03-18,O39.SI,21.34,56.9,20.94,18.12,2.3,1.09,WATCH
2026-03-18,PLTR,155.08,57.4,153.1,163.12,2.61,18.01,WATCH
2026-03-18,QQQ,603.31,47.6,612.86,591.0,-0.73,0.23,CAUTION
2026-03-18,SPY,670.79,42.3,685.88,657.27,-0.94,-1.61,CAUTION
2026-03-18,U11.SI,37.07,52.5,37.33,35.45,2.72,-3.64,HOLD
2026-03-18,VUAA.L,129.46,43.6,132.24,126.93,-1.49,-1.49,CAUTION
2026-03-18,XLE,58.51,73.5,52.42,45.64,5.23,7.65,HOLD
2026-03-18,Z74.SI,5.17,63.8,4.78,4.34,3.61,5.3,CAUTION
2026-03-18,^TNX,4.2,56.1,4.16,4.19,1.6,3.6,WATCH
2026-03-18,^VIX,22.37,50.4,19.33,17.61,-10.27,8.59,CAUTION
2026-03-19,AMD,199.46,46.5,214.8,192.1,-2.62,-1.78,CAUTION
2026-03-19,AMZN,209.87,45.3,222.23,224.8,-1.31,4.34,CAUTION
2026-03-19,ASML,1355.17,46.3,1382.08,1018.21,-2.27,-4.55,CAUTION
2026-03-19,C6L.SI,6.61,45.7,6.63,6.55,-0.9,-5.57,HOLD
2026-03-19,CL=F,96.57,69.9,69.86,64.48,0.88,48.14,HOLD
2026-03-19,COHR,257.21,55.0,226.29,146.44,2.31,16.93,CAUTION
2026-03-19,D05.SI,57.46,56.4,57.59,52.05,3.77,1.0,HOLD
2026-03-19,DX-Y.NYB,100.21,64.9,98.24,98.41,0.48,2.57,WATCH
2026-03-19,GC=F,4758.2,37.5,4952.54,4058.0,-6.99,-4.58,CAUTION
2026-03-19,GOOG,306.3,46.7,318.5,258.8,-0.69,1.22,CAUTION
2026-03-19,INTC,45.03,48.3,46.39,33.94,-6.15,-2.49,CAUTION
2026-03-19,LITE,700.81,59.7,524.65,265.56,4.29,16.72,HOLD
2026-03-19,MU,461.73,64.3,396.92,228.28,10.28,15.5,CAUTION
2026-03-19,NVDA,180.4,45.6,185.09,178.05,-3.03,-2.47,CAUTION
2026-03-19,O39.SI,21.48,59.0,20.97,18.15,3.52,1.75,WATCH
2026-03-19,PLTR,152.77,54.3,152.67,163.22,0.77,14.85,HOLD
2026-03-19,QQQ,594.9,42.2,612.4,591.39,-2.1,-1.06,CAUTION
2026-03-19,SPY,661.43,36.3,685.35,657.66,-2.2,-3.14,CAUTION
2026-03-19,U11.SI,37.19,53.7,37.36,35.47,2.62,-3.13,HOLD
2026-03-19,VUAA.L,128.48,40.3,132.14,127.0,-1.38,-2.31,CAUTION
2026-03-19,XLE,58.43,72.6,52.65,45.73,2.54,8.71,HOLD
2026-03-19,Z74.SI,5.12,60.1,4.79,4.34,2.61,5.79,CAUTION
2026-03-19,^TNX,4.26,61.4,4.16,4.19,1.21,5.11,WATCH
2026-03-19,^VIX,25.09,55.7,19.53,17.64,3.55,23.66,HOLD
2026-03-20,AMD,205.27,50.9,214.62,192.55,3.81,2.57,CAUTION
2026-03-20,AMZN,208.76,44.1,221.59,224.81,-0.37,1.94,CAUTION
2026-03-20,ASML,1366.39,47.8,1384.59,1021.33,1.1,-6.97,CAUTION
2026-03-20,C6L.SI,6.59,44.9,6.64,6.55,0.76,-5.59,CAUTION
2026-03-20,CL=F,93.15,64.8,69.8,64.46,-2.7,42.89,CAUTION
2026-03-20,COHR,275.57,60.5,227.92,147.43,14.22,23.08,CAUTION
2026-03-20,D05.SI,57.52,56.9,57.58,52.12,4.0,-0.17,HOLD
2026-03-20,DX-Y.NYB,99.37,55.6,98.22,98.4,-0.37,1.71,WATCH
2026-03-20,GC=F,4684.7,35.2,4951.07,4057.63,-8.43,-6.05,CAUTION
2026-03-20,GOOG,305.73,46.1,318.32,259.48,0.83,0.66,CAUTION
2026-03-20,INTC,46.18,51.5,46.51,34.07,2.06,1.58,HOLD
2026-03-20,LITE,772.13,65.4,532.14,269.04,25.33,29.93,CAUTION
2026-03-20,MU,444.27,58.5,398.93,230.01,9.6,5.54,HOLD
2026-03-20,NVDA,178.56,43.6,184.92,178.26,-2.5,-5.01,CAUTION
2026-03-20,O39.SI,21.47,58.6,21.0,18.18,4.07,-0.56,WATCH
2026-03-20,PLTR,155.68,57.4,152.19,163.34,1.42,14.99,WATCH
2026-03-20,QQQ,593.02,41.1,611.79,591.74,-0.71,-2.11,CAUTION
2026-03-20,SOXX,340.2,49.1,344.13,285.95,3.1,-4.89,CAUTION
2026-03-20,SPY,659.8,35.3,684.71,658.02,-0.94,-3.86,CAUTION
2026-03-20,U11.SI,37.12,52.8,37.38,35.48,2.65,-3.98,HOLD
2026-03-20,VUAA.L,126.8,35.4,132.02,127.06,-1.78,-4.49,CAUTION
2026-03-20,XLE,59.36,76.1,52.93,45.82,3.22,8.36,HOLD
2026-03-20,Z74.SI,5.17,62.8,4.81,4.35,4.23,3.82,CAUTION
2026-03-20,^TNX,4.28,63.2,4.17,4.19,0.19,4.95,WATCH
2026-03-20,^VIX,24.06,53.4,19.72,17.67,-11.84,22.63,CAUTION
2026-03-23,AMD,201.33,48.0,214.44,192.97,4.11,-1.0,CAUTION
2026-03-23,AMZN,205.37,40.6,220.87,224.81,-1.11,0.25,CAUTION
2026-03-23,ASML,1317.25,42.2,1386.4,1024.2,-2.11,-9.71,CAUTION
2026-03-23,C6L.SI,6.52,41.7,6.64,6.55,-0.31,-5.51,CAUTION
2026-03-23,CL=F,98.53,71.2,71.52,64.83,5.38,48.41,HOLD
2026-03-23,COHR,253.63,52.2,229.16,148.3,4.48,9.1,CAUTION
2026-03-23,D05.SI,56.65,49.5,57.56,52.18,1.2,-2.31,CAUTION
2026-03-23,DX-Y.NYB,99.61,57.2,98.25,98.41,-0.1,1.85,WATCH
2026-03-23,GC=F,4411.6,28.1,4951.05,4068.5,-11.66,-12.8,HOLD
2026-03-23,GOOG,298.79,39.6,317.86,260.14,-0.89,-1.5,CAUTION
2026-03-23,INTC,43.87,45.4,46.54,34.19,-4.15,-1.68,CAUTION
2026-03-23,LITE,706.35,57.3,538.41,272.18,13.47,11.12,CAUTION
2026-03-23,MU,422.88,52.3,400.6,231.62,-0.76,1.33,BUY
2026-03-23,NVDA,172.93,38.0,184.6,178.42,-4.06,-7.96,CAUTION
2026-03-23,O39.SI,21.08,50.4,21.01,18.2,1.59,-2.95,HOLD
2026-03-23,PLTR,150.68,51.0,151.57,163.43,-0.18,11.71,CAUTION
2026-03-23,QQQ,582.06,35.2,610.95,592.03,-1.96,-3.55,CAUTION
2026-03-23,SOXX,332.51,44.4,344.28,286.56,0.42,-6.5,CAUTION
2026-03-23,SPY,648.57,30.4,682.06,656.52,-1.8,-4.99,CAUTION
2026-03-23,U11.SI,36.45,44.7,37.39,35.5,0.28,-5.57,CAUTION
2026-03-23,VUAA.L,126.16,33.7,131.87,127.12,-1.48,-4.51,CAUTION
2026-03-23,XLE,59.31,75.5,53.21,45.92,2.79,7.48,HOLD
2026-03-23,Z74.SI,5.03,52.4,4.82,4.36,-0.2,-0.2,WATCH
2026-03-23,^TNX,4.39,70.7,4.17,4.19,2.47,7.75,HOLD
2026-03-23,^VIX,26.78,58.3,19.95,17.71,-1.51,32.38,CAUTION
2026-03-24,AMD,202.68,49.1,214.4,193.39,3.1,1.26,CAUTION
2026-03-24,AMZN,210.14,47.0,220.14,224.83,-0.76,0.01,CAUTION
2026-03-24,ASML,1369.62,49.1,1389.94,1027.35,-0.43,-6.8,CAUTION
2026-03-24,C6L.SI,6.5,41.1,6.64,6.55,-1.37,-6.61,CAUTION
2026-03-24,CL=F,91.63,59.3,71.96,64.91,-4.76,38.18,CAUTION
2026-03-24,COHR,255.05,52.7,230.79,149.16,3.1,2.77,CAUTION
2026-03-24,D05.SI,56.38,47.6,57.53,52.24,-1.23,-3.04,CAUTION
2026-03-24,DX-Y.NYB,99.41,54.6,98.25,98.41,-0.17,1.75,WATCH
2026-03-24,GC=F,4336.4,26.5,4947.82,4073.53,-13.29,-16.68,HOLD
2026-03-24,GOOG,299.02,39.9,317.32,260.79,-1.77,-4.98,CAUTION
2026-03-24,INTC,44.01,45.9,46.59,34.31,-3.82,-0.23,CAUTION
2026-03-24,LITE,728.95,59.2,546.02,275.43,16.66,9.16,CAUTION
2026-03-24,MU,404.35,47.6,402.15,233.12,-8.48,-5.56,WATCH
2026-03-24,NVDA,175.64,42.0,184.4,178.59,-4.14,-7.47,CAUTION
2026-03-24,O39.SI,21.01,49.2,21.04,18.23,-0.43,-3.14,HOLD
2026-03-24,PLTR,160.84,60.6,151.25,163.58,5.32,18.93,CAUTION
2026-03-24,QQQ,588.0,40.2,610.3,592.33,-2.06,-3.42,CAUTION
2026-03-24,SOXX,336.59,47.3,344.63,287.16,-0.31,-6.3,CAUTION
2026-03-24,SPY,655.38,37.2,681.42,656.85,-1.77,-4.68,CAUTION
2026-03-24,U11.SI,36.25,42.7,37.39,35.51,-1.71,-6.57,CAUTION
2026-03-24,VUAA.L,126.84,37.2,131.73,127.18,-1.48,-4.27,CAUTION
2026-03-24,XLE,59.63,76.7,53.47,46.02,2.99,8.66,HOLD
2026-03-24,Z74.SI,4.97,49.5,4.83,4.36,-3.87,-1.0,WATCH
2026-03-24,^TNX,4.33,63.5,4.17,4.19,2.7,6.07,WATCH
2026-03-24,^VIX,26.15,56.8,20.16,17.76,11.23,36.98,CAUTION
2026-03-25,AMD,205.37,51.2,214.45,193.84,4.62,4.46,HOLD
2026-03-25,AMZN,207.24,43.9,219.34,224.82,-3.7,0.96,CAUTION
2026-03-25,ASML,1399.42,52.6,1392.48,1030.63,0.74,-5.83,WATCH
2026-03-25,C6L.SI,6.51,41.7,6.64,6.55,-1.21,-6.47,CAUTION
2026-03-25,CL=F,87.63,55.5,71.88,64.89,-8.92,32.15,CAUTION
2026-03-25,COHR,272.33,57.9,232.68,150.13,10.79,9.42,HOLD
2026-03-25,D05.SI,56.63,49.5,57.54,52.24,-0.79,-2.61,CAUTION
2026-03-25,DX-Y.NYB,99.16,52.6,98.24,98.41,-0.42,1.5,WATCH
2026-03-25,GC=F,4545.0,35.5,4951.99,4074.57,-9.12,-12.68,CAUTION
2026-03-25,GOOG,289.2,32.4,316.53,261.39,-6.53,-7.15,CAUTION
2026-03-25,INTC,44.06,46.0,46.57,34.43,0.0,0.99,CAUTION
2026-03-25,LITE,801.99,64.6,555.04,279.03,23.47,18.86,CAUTION
2026-03-25,MU,395.53,45.6,403.16,234.57,-14.33,-6.04,CAUTION
2026-03-25,NVDA,175.2,41.5,184.21,178.76,-3.7,-8.53,CAUTION
2026-03-25,O39.SI,21.16,51.9,21.04,18.23,0.28,-2.44,WATCH
2026-03-25,PLTR,154.78,53.9,150.79,163.76,-0.19,18.51,BUY
2026-03-25,QQQ,583.98,38.1,609.45,592.64,-3.2,-2.9,CAUTION
2026-03-25,SOXX,341.02,50.3,344.87,287.79,0.23,-4.37,HOLD
2026-03-25,SPY,653.18,36.0,680.64,657.19,-2.36,-4.02,CAUTION
2026-03-25,U11.SI,36.36,43.8,37.39,35.51,-1.41,-6.29,CAUTION
2026-03-25,VUAA.L,126.7,36.7,131.59,127.24,-2.13,-3.77,CAUTION
2026-03-25,XLE,60.84,80.5,53.76,46.12,3.98,10.32,HOLD
2026-03-25,Z74.SI,4.92,47.0,4.83,4.36,-4.84,-1.99,WATCH
2026-03-25,^TNX,4.39,67.2,4.18,4.19,4.52,9.01,CAUTION
2026-03-25,^VIX,26.95,58.2,20.41,17.8,20.47,28.27,CAUTION
2026-03-26,AMD,220.27,60.9,214.7,194.36,10.43,3.01,BUY
2026-03-26,AMZN,211.71,49.4,218.65,224.81,0.88,1.51,CAUTION
2026-03-26,ASML,1393.89,51.9,1394.77,1033.86,2.86,-6.94,HOLD
2026-03-26,C6L.SI,6.62,48.1,6.65,6.55,0.46,-7.67,HOLD
2026-03-26,CL=F,91.67,59.0,72.62,65.05,-4.83,39.68,CAUTION
2026-03-26,COHR,272.04,57.8,234.42,151.09,5.77,6.74,HOLD
2026-03-26,D05.SI,57.37,55.1,57.5,52.38,-0.17,-0.55,HOLD
2026-03-26,DX-Y.NYB,99.59,56.0,98.26,98.41,-0.5,1.75,WATCH
2026-03-26,GC=F,4512.1,34.4,4947.23,4079.75,-7.73,-12.48,CAUTION
2026-03-26,GOOG,289.59,33.0,315.67,261.97,-5.46,-6.79,CAUTION
2026-03-26,INTC,47.18,54.9,46.63,34.56,4.77,2.3,BUY
2026-03-26,LITE,777.17,61.6,563.78,282.51,10.9,12.92,CAUTION
2026-03-26,MU,382.09,42.5,403.88,235.94,-17.25,-8.59,CAUTION
2026-03-26,NVDA,178.68,46.4,184.09,178.95,-0.95,-7.34,CAUTION
2026-03-26,O39.SI,21.6,59.2,21.1,18.29,0.47,0.93,WATCH
2026-03-26,PLTR,154.96,54.0,150.31,163.89,1.43,20.27,WATCH
2026-03-26,QQQ,587.82,41.3,608.66,592.94,-1.19,-3.3,CAUTION
2026-03-26,SOXX,345.25,53.1,345.18,288.44,2.06,-4.58,HOLD
2026-03-26,SPY,656.82,39.5,679.91,657.51,-0.43,-4.18,CAUTION
2026-03-26,U11.SI,36.87,50.6,37.42,35.53,-0.78,-0.3,HOLD
2026-03-26,VUAA.L,127.18,39.3,131.47,127.29,-1.01,-3.77,CAUTION
2026-03-26,XLE,60.57,77.5,54.04,46.22,3.66,9.93,HOLD
2026-03-26,Z74.SI,4.99,50.8,4.85,4.38,-3.11,-1.77,WATCH
2026-03-26,^TNX,4.33,60.0,4.18,4.19,1.62,7.31,WATCH
2026-03-26,^VIX,25.33,54.2,20.61,17.84,0.96,29.57,CAUTION
2026-03-27,AMD,203.77,49.2,214.35,194.77,-0.73,-3.36,CAUTION
2026-03-27,AMZN,207.54,44.9,217.95,224.77,-0.58,-1.47,CAUTION
2026-03-27,ASML,1329.5,44.4,1395.99,1036.68,-2.7,-12.91,CAUTION
2026-03-27,C6L.SI,6.64,49.5,6.65,6.55,0.61,-6.87,HOLD
2026-03-27,CL=F,93.07,59.8,73.23,65.18,-3.19,42.27,CAUTION
2026-03-27,COHR,243.29,47.7,235.48,151.9,-11.71,-9.19,WATCH
2026-03-27,D05.SI,57.16,53.5,57.47,52.45,-0.42,0.0,HOLD
2026-03-27,DX-Y.NYB,99.86,58.1,98.28,98.41,0.64,2.21,WATCH
2026-03-27,GC=F,4421.3,32.8,4944.63,4085.44,-3.9,-15.08,CAUTION
2026-03-27,GOOG,280.74,27.6,314.56,262.48,-8.17,-10.25,HOLD
2026-03-27,INTC,44.1,46.7,46.56,34.68,-4.5,-5.93,CAUTION
2026-03-27,LITE,688.8,52.3,570.33,285.54,-10.79,-4.78,CAUTION
2026-03-27,MU,355.46,37.2,404.23,237.16,-19.99,-17.14,CAUTION
2026-03-27,NVDA,171.24,38.9,183.79,179.09,-4.1,-12.43,CAUTION
2026-03-27,O39.SI,21.6,59.3,21.13,18.32,1.08,1.22,WATCH
2026-03-27,PLTR,147.56,46.7,149.68,163.97,-5.22,9.96,CAUTION
2026-03-27,QQQ,573.79,34.3,607.61,593.16,-3.24,-6.95,CAUTION
2026-03-27,SOXX,328.85,43.1,345.09,288.98,-3.34,-10.58,CAUTION
2026-03-27,SPY,645.09,33.2,678.97,657.77,-1.96,-6.68,CAUTION
2026-03-27,U11.SI,36.68,48.2,37.42,35.55,-1.34,-0.22,CAUTION
2026-03-27,VUAA.L,125.54,34.2,131.31,127.35,-0.99,-5.85,CAUTION
2026-03-27,XLE,61.52,80.3,54.33,46.32,3.64,12.12,HOLD
2026-03-27,Z74.SI,5.0,51.5,4.86,4.38,-4.03,0.0,WATCH
2026-03-27,^TNX,4.42,65.4,4.19,4.19,3.15,9.09,CAUTION
2026-03-27,^VIX,27.44,58.2,20.84,17.89,14.05,53.04,CAUTION
2026-03-30,AMD,201.99,48.2,213.92,195.16,0.33,-0.83,CAUTION
2026-03-30,AMZN,199.34,37.8,217.2,224.68,-2.94,-4.13,CAUTION
2026-03-30,ASML,1302.47,41.7,1396.8,1039.28,-1.12,-11.02,CAUTION
2026-03-30,C6L.SI,6.66,50.5,6.65,6.55,0.91,-6.59,WATCH
2026-03-30,CL=F,101.41,66.3,74.85,65.51,15.07,51.31,CAUTION
2026-03-30,COHR,243.48,47.7,236.67,152.71,-4.0,-2.66,WATCH
2026-03-30,D05.SI,57.15,53.4,57.47,52.45,-0.44,-0.02,HOLD
2026-03-30,DX-Y.NYB,100.18,60.5,98.31,98.43,1.24,2.63,WATCH
2026-03-30,GC=F,4472.5,36.9,4938.15,4096.52,1.55,-14.49,CAUTION
2026-03-30,GOOG,273.76,24.2,313.31,262.96,-8.38,-10.81,HOLD
2026-03-30,INTC,43.13,44.5,46.45,34.79,-1.69,-5.13,CAUTION
2026-03-30,LITE,702.73,53.5,577.75,288.64,-0.51,3.8,CAUTION
2026-03-30,MU,357.22,37.7,404.7,238.38,-15.53,-14.04,CAUTION
2026-03-30,NVDA,167.52,35.8,183.48,179.21,-3.0,-9.39,CAUTION
2026-03-30,O39.SI,21.57,58.8,21.13,18.31,0.94,1.08,WATCH
2026-03-30,PLTR,143.06,42.8,148.97,164.02,-5.06,5.24,CAUTION
2026-03-30,QQQ,562.58,29.9,606.47,593.31,-3.35,-7.66,HOLD
2026-03-30,SOXX,323.48,40.4,344.93,289.47,-2.72,-9.28,CAUTION
2026-03-30,SPY,634.09,28.5,677.89,657.96,-2.23,-7.76,HOLD
2026-03-30,U11.SI,36.85,50.5,37.42,35.55,-0.89,0.24,HOLD
2026-03-30,VUAA.L,123.52,29.2,131.1,127.39,-2.09,-6.97,HOLD
2026-03-30,XLE,62.56,82.8,54.62,46.43,5.48,13.64,HOLD
2026-03-30,Z74.SI,4.99,51.0,4.86,4.38,-4.22,-0.2,WATCH
2026-03-30,^TNX,4.44,66.8,4.19,4.19,1.12,10.53,CAUTION
2026-03-30,^VIX,31.05,64.0,21.13,17.96,15.94,66.67,CAUTION
2026-03-31,AMD,196.04,44.7,213.28,195.54,-3.28,-2.08,CAUTION
2026-03-31,AMZN,200.95,39.8,216.45,224.61,-4.37,-4.31,CAUTION
2026-03-31,ASML,1253.96,37.3,1395.28,1041.66,-8.44,-13.55,CAUTION
2026-03-31,C6L.SI,6.59,46.8,6.66,6.55,1.23,-3.65,CAUTION
2026-03-31,CL=F,102.13,66.8,74.87,65.52,15.89,52.39,CAUTION
