policy_id,ticker,entry_date,avg_entry_price,tranches,qty,invested_units,last_close,fx_rate,stop_price,max_dd_pct
v1_tc_ext_33r,NVDA,2026-08-05,219.22,1,158.6123063880187,34771,223.9600067138672,1.0,205.65,3.0
v1_tc_ext_33r,NVTS,2026-08-04,12.69,1,4062.805492893698,51557,13.890000343322754,1.0,10.74,11.3
v1_tc_ext_33r,O39_SI,2026-04-27,21.6,1,2992.3751929491573,50611,30.299999237060547,0.7791621088981628,21.13,6.4
v1_tc_ext_33r,TSM,2026-04-20,365.3843,1,122.85694550691213,44890,420.0400085449219,1.0,353.74,22.2
v1_tc_ext_33r,U11_SI,2026-05-08,36.56,1,1752.0796397048732,50472,43.29999923706055,0.7791621088981628,36.1,7.3
v1_tc_ext_33s,000660_KS,2026-08-07,1422000.0,1,51.97396245704654,51963,1422000.0,0.0007030865526758134,1246000.0,8.6
v1_tc_ext_33s,AIXA_DE,2026-08-03,37.48,1,1184.16003702279,51235,40.11000061035156,1.1524720191955566,32.41,6.4
v1_tc_ext_33s,MSFT,2026-06-30,379.34,2,270.754487252561,102708,499.989990234375,1.0,355.51,7.0
v1_tc_ext_33s,MU,2026-08-07,877.57,1,59.212370028961395,51963,877.5700073242188,1.0,854.22,6.4
v1_tc_ext_33s,NOK,2026-08-03,9.36,2,11025.42775483763,103198,9.359999656677246,1.0,7.79,8.8
v1_tc_ext_33s,NVDA,2026-08-05,219.22,1,158.6123063880187,34771,223.9600067138672,1.0,205.65,3.0
v1_tc_ext_33s,NVTS,2026-08-04,12.69,1,4062.805492893698,51557,13.890000343322754,1.0,10.74,11.3
v1_tc_ext_33s,O39_SI,2026-04-27,21.6,1,2992.3751929491573,50611,30.299999237060547,0.7791621088981628,21.13,6.4
v1_tc_ext_33s,TSM,2026-04-20,365.3843,1,122.85694550691213,44890,420.0400085449219,1.0,353.74,22.2
v1_tc_ext_33s,U11_SI,2026-05-08,36.56,1,1752.0796397048732,50472,43.29999923706055,0.7791621088981628,36.1,7.3
v1_tc_ext_50r,000660_KS,2026-08-07,1422000.0,1,52.34904156951873,52338,1422000.0,0.0007030865526758134,1246000.0,8.6
v1_tc_ext_50r,AIXA_DE,2026-08-03,37.48,1,1193.70542777697,51648,40.11000061035156,1.1524720191955566,32.41,6.4
v1_tc_ext_50r,MSFT,2026-06-30,379.3368,2,270.3982179327344,102572,499.989990234375,1.0,355.51,7.0
v1_tc_ext_50r,MU,2026-08-07,877.57,1,59.63968636483231,52338,877.5700073242188,1.0,854.22,6.4
v1_tc_ext_50r,NOK,2026-08-03,9.36,2,11109.615792113662,103986,9.359999656677246,1.0,7.79,8.8
v1_tc_ext_50r,NVDA,2026-08-05,219.22,1,119.23182125012929,26138,223.9600067138672,1.0,205.65,3.0
v1_tc_ext_50r,NVTS,2026-08-04,12.69,1,4094.8779919841754,51964,13.890000343322754,1.0,10.74,11.3
v1_tc_ext_50r,O39_SI,2026-04-27,21.6,1,2992.3751929491573,50611,30.299999237060547,0.7791621088981628,21.13,6.4
v1_tc_ext_50r,TSM,2026-04-20,365.3843,1,68.42111021770559,25000,420.0400085449219,1.0,353.74,22.2
v1_tc_ext_50r,U11_SI,2026-05-08,36.56,1,1752.5656342158072,50486,43.29999923706055,0.7791621088981628,36.1,7.3
v1_tc_ext_50s,000660_KS,2026-08-07,1422000.0,1,52.34904156951873,52338,1422000.0,0.0007030865526758134,1246000.0,8.6
v1_tc_ext_50s,AIXA_DE,2026-08-03,37.48,1,1193.70542777697,51648,40.11000061035156,1.1524720191955566,32.41,6.4
v1_tc_ext_50s,MSFT,2026-06-30,379.3368,2,270.3982179327344,102572,499.989990234375,1.0,355.51,7.0
v1_tc_ext_50s,MU,2026-08-07,877.57,1,59.63968636483231,52338,877.5700073242188,1.0,854.22,6.4
v1_tc_ext_50s,NOK,2026-08-03,9.36,2,11109.615792113662,103986,9.359999656677246,1.0,7.79,8.8
v1_tc_ext_50s,NVDA,2026-08-05,219.22,1,119.23182125012929,26138,223.9600067138672,1.0,205.65,3.0
v1_tc_ext_50s,NVTS,2026-08-04,12.69,1,4094.8779919841754,51964,13.890000343322754,1.0,10.74,11.3
v1_tc_ext_50s,O39_SI,2026-04-27,21.6,1,2992.3751929491573,50611,30.299999237060547,0.7791621088981628,21.13,6.4
